epoch,train_loss,train_accuracy,val_loss,val_accuracy,mIoU,f1
1,2.729742814665255,0.3156726842938477,2.5691415451385162,0.35004684460032115,0.10208522528409958,0.1584058701992035
2,2.021602248368056,0.2616186898363673,2.452795602463104,0.2566238897187369,0.260966032743454,0.3381064236164093
3,1.5259241111900494,0.27428267086329666,2.3863353650648516,0.26294690927306374,0.4151274561882019,0.5037490129470825
4,1.2257676429074744,0.32643326501483505,2.2376749279734853,0.3888845293076484,0.5894374847412109,0.6839572191238403
5,1.0541713360859,0.4182469903127007,2.069342072193439,0.4532400320519458,0.6053909063339233,0.6995519995689392
6,0.8773133119811183,0.5570557438161062,1.875873225075858,0.5812833731646067,0.7503340840339661,0.8189505934715271
7,0.7464902585615283,0.6652333156570144,1.5212218106447994,0.6950310894421169,0.8268100619316101,0.8781349062919617
8,0.6170248463749886,0.7097345577633899,1.2764481548424607,0.714350205201369,0.862809956073761,0.9174988269805908
9,0.5445179829131002,0.7225115525981655,1.2270578276980055,0.7215050137959994,0.8163819313049316,0.8671643733978271
10,0.49353594397721084,0.7424192305492319,1.1317572600238925,0.7295094990468287,0.8645513653755188,0.9076011180877686
11,0.4786628230434397,0.7452061487280804,0.994574424984691,0.7522699557817899,0.8293318152427673,0.8756341934204102
12,0.4407370829063913,0.749414967453998,1.0906982389125195,0.7288231502522479,0.8533332347869873,0.8930497169494629
13,0.4360827235100062,0.7512142360210419,0.8110283135057805,0.7832552843041473,0.854891836643219,0.8937047719955444
14,0.3992500436370787,0.7537194950425107,0.9467277173157577,0.7494938989262004,0.8568595051765442,0.8970916271209717
15,0.3741844068078891,0.7589857694895371,0.9330092583383832,0.7589684010861995,0.8579608798027039,0.8948261141777039
16,0.36667901147966797,0.7698549867972083,0.9327288689194145,0.7598243925597642,0.7989345788955688,0.8560119867324829
17,0.34666123176398483,0.7708285761916119,0.8372129562136891,0.7731783855092395,0.8895957469940186,0.9288230538368225
18,0.33326925734139007,0.7691308894883031,0.9340506458020472,0.7576547003054357,0.8466188311576843,0.8961523175239563
19,0.3315173063589179,0.7762608806724134,0.8887723841509976,0.7682888370293838,0.8458725214004517,0.8873926997184753
20,0.3441286161541939,0.7771831090035646,0.8256262259168939,0.7761314131401398,0.8165991902351379,0.8678200244903564
21,0.31093622565917345,0.7806566992531652,0.8307287686473721,0.7697399887409839,0.8368235230445862,0.8928691744804382
22,0.2838505969747253,0.7867446891639543,0.8084710839685503,0.7776170792160454,0.8642734289169312,0.9121332168579102
23,0.2825183479682259,0.7896819088769995,0.7218868421329246,0.794887112392174,0.8556620478630066,0.8960080146789551
24,0.3189635341582091,0.7867541203032369,0.8030456697547829,0.774114978837443,0.9092689156532288,0.9473121166229248
25,0.28566795522752014,0.7872972190380096,0.8092719450756743,0.7806548508968982,0.8421555757522583,0.8896601796150208
26,0.26180862667767896,0.7883608574452607,0.7980204607759204,0.7779953040919461,0.8481009602546692,0.8885403871536255
27,0.2575965448404136,0.7973134906395621,0.712092875124334,0.7967431931705266,0.8698223829269409,0.9161677956581116
28,0.26772607020709827,0.7953493271185004,0.6960550540096158,0.8021816296891852,0.9112192988395691,0.9461893439292908
29,0.2540018273436505,0.7970758838498074,0.8012187828074445,0.7773759482981084,0.8640124201774597,0.9074870944023132
30,0.23408371420658153,0.7978730091582174,0.707965190594013,0.7985774396540044,0.8602131605148315,0.907946765422821
