epoch,train_loss,train_accuracy,val_loss,val_accuracy,mIoU,f1
1,2.6463115544154725,0.08575624779894434,2.586337121327718,0.12393768827120463,0.06554895639419556,0.11375308036804199
2,2.4352081109737527,0.12514261040708113,2.573130480448405,0.11724342455466588,0.1012505441904068,0.15505723655223846
3,2.3189965733166398,0.13480532323491984,2.415748389561971,0.14664380600055058,0.10763977468013763,0.16932030022144318
4,2.2511167978418283,0.15074091802897124,2.342026869455973,0.16534089793761572,0.1567903757095337,0.21598152816295624
5,2.1698883031976632,0.20447409923734336,2.2292516867319745,0.26692456007003784,0.16205506026744843,0.24101102352142334
6,2.115718116020334,0.2786612515819484,2.186987527211507,0.28742223779360454,0.18798835575580597,0.2788480222225189
7,2.0141985806925544,0.3118591547526162,2.0336208661397297,0.3212107280890147,0.18158064782619476,0.2781766653060913
8,1.9654601298529526,0.3311580851160247,2.0144443909327188,0.32345614234606423,0.20052996277809143,0.29513898491859436
9,1.9238019791142693,0.34282296921672495,2.035518439610799,0.3521973113218943,0.2029741108417511,0.29877716302871704
10,1.8666816929291035,0.35217029575643866,2.0684406995773315,0.32565055092175804,0.2089392989873886,0.3048722743988037
11,1.8346923795239678,0.3618139460169036,1.9993133147557576,0.33263980547587074,0.20127926766872406,0.29643142223358154
12,1.827703424568834,0.36389603440103857,1.9363346576690674,0.36271212895711263,0.23539699614048004,0.33948564529418945
13,1.8105262497375751,0.3700278586354749,1.9221166610717773,0.3827033301194509,0.22791357338428497,0.3293537199497223
14,1.7555813049447948,0.3744980723693453,1.921832799911499,0.369529128074646,0.2355835735797882,0.3365824222564697
15,1.7240837154717281,0.38360874252072696,1.8925119161605835,0.37654658158620197,0.24223974347114563,0.3431703746318817
16,1.6650907746676742,0.3872480500361015,2.0553354740142824,0.3330198566118876,0.22217430174350739,0.3137572407722473
17,1.6995967153845162,0.3888021846269739,1.883453377087911,0.37748618721961974,0.21733583509922028,0.3138398230075836
18,1.6640868967977063,0.38448963956586246,1.885001508394877,0.36237194339434303,0.2679637670516968,0.37866494059562683
19,1.6443415982969876,0.40047802287956763,1.8183308521906534,0.39194985628128054,0.21770021319389343,0.3144754469394684
20,1.615569279111665,0.3974898909700328,1.8449681520462036,0.38775204022725424,0.2287052720785141,0.3221674859523773
21,1.620065167032439,0.4046667403188245,1.846036696434021,0.39244926571846006,0.23844195902347565,0.33284616470336914
22,1.5748044437375561,0.40532801325978907,1.8226642688115438,0.39026535153388975,0.23669733107089996,0.34161385893821716
23,1.5712777047321713,0.4182271150679424,1.8730632702509562,0.3826659699281057,0.25966450572013855,0.3636470139026642
24,1.5568605332538998,0.41294310627312497,1.7676156838734944,0.413107971350352,0.22246190905570984,0.3179643452167511
25,1.5354053830278331,0.41800963313415135,1.775449244181315,0.4278834700584412,0.2549528181552887,0.3530946969985962
26,1.5494509606525815,0.4165392081285345,1.8647302548090616,0.4057845075925191,0.22887276113033295,0.33411943912506104
27,1.4937959929992413,0.42205019654898807,1.7375739097595215,0.4296007295449575,0.2441560924053192,0.343700110912323
28,1.477976250237432,0.43021903058578226,1.8026503880818685,0.4137459476788839,0.25022730231285095,0.3561142086982727
29,1.4853690410482472,0.43010992376968776,1.7754053990046184,0.4193597654501597,0.2530275583267212,0.357011079788208
30,1.4380340185658684,0.43708832767503014,1.805546800295512,0.41396364370981853,0.26287317276000977,0.37624895572662354
31,1.4345117848494957,0.43833067036908246,1.738680895169576,0.4256380240122477,0.22882631421089172,0.333819717168808
32,1.4389660358428955,0.43766892983995637,1.8001614888509114,0.40802389979362486,0.24014675617218018,0.3408010005950928
33,1.419702342871962,0.4396221385947589,1.8105732997258503,0.41300480167071024,0.23560649156570435,0.32604625821113586
34,1.413649739890263,0.4365022316061217,1.8083093722661336,0.4110326608022054,0.2731165289878845,0.3879315257072449
35,1.3864158083652627,0.44102317968319205,1.9198344548543294,0.37086446086565655,0.26720234751701355,0.37286415696144104
36,1.3678404873815075,0.4496729985393327,1.8786012411117554,0.38166205684343973,0.2420939952135086,0.33746275305747986
37,1.3464501602896328,0.44632526975253534,1.7569243669509889,0.43599059581756594,0.25367486476898193,0.35589316487312317
38,1.3359505708875328,0.45295980983767015,1.6968480825424195,0.44863972465197244,0.24565918743610382,0.3477155864238739
39,1.3296194097091412,0.4549855528206661,1.7265864531199138,0.439031191666921,0.24410517513751984,0.34347018599510193
40,1.310145868309613,0.4630821881623104,1.7843028068542481,0.42693565487861634,0.2285570651292801,0.3263220191001892
41,1.3505630287630805,0.4532508886065976,1.8096025784810383,0.40939743717511495,0.23219195008277893,0.3335598111152649
42,1.318431734011091,0.4534657633510129,1.8397121191024781,0.39556718866030377,0.2461351901292801,0.35136857628822327
43,1.2699287472100094,0.4596175566829484,1.7761268218358357,0.4144909461339315,0.22196532785892487,0.32391810417175293
44,1.2848021840227062,0.46307366418427437,1.7265338818232219,0.4399279415607452,0.23968490958213806,0.34277862310409546
45,1.273813375111284,0.4647882786290399,1.858703366915385,0.3903505067030589,0.2590089738368988,0.3576272428035736
46,1.2491684442964093,0.46531767012744113,1.8427683512369792,0.398544845978419,0.27430224418640137,0.3856157064437866
47,1.254204631879412,0.46404472969729327,1.7623861312866211,0.42284035086631777,0.24276591837406158,0.334383100271225
48,1.2574398455948665,0.4694259300314147,1.7035853783289592,0.43937904636065167,0.24154892563819885,0.33906930685043335
49,1.2394809784560368,0.470124918325194,1.6574771324793498,0.45951828360557556,0.2402171939611435,0.33567795157432556
50,1.2389277528072227,0.47338554314498243,1.782035756111145,0.4248672207196554,0.211896151304245,0.30659398436546326
