epoch,train_loss,train_accuracy,val_loss,val_accuracy,mIoU,f1
1,2.656080891346109,0.1083714331256613,2.5532200829736116,0.1159667709264262,0.023577187210321426,0.04368554428219795
2,2.5691143603160462,0.06253250715611823,2.527453093693174,0.052902258290299056,0.029527470469474792,0.05426425486803055
3,2.5147005340148665,0.06229047262077701,2.432525166149797,0.06851503304366408,0.03316453471779823,0.05852748081088066
4,2.416887821822331,0.08868783005866511,2.3832510010949495,0.09973617052209788,0.03934825584292412,0.0716632753610611
5,2.347074625820949,0.10746254209942858,2.3534684099000076,0.13201375305652618,0.06393899023532867,0.10599979758262634
6,2.2979156118014763,0.125280710788251,2.2300037680001092,0.12470341756426055,0.050065651535987854,0.08689960837364197
7,2.242955891222789,0.16681684155402512,2.2943890176970383,0.1515468361562696,0.0680876299738884,0.11330868303775787
8,2.2069205837003114,0.1865213555765563,2.0998018938919594,0.2308765382602297,0.08712990581989288,0.14261868596076965
9,2.1676118651340746,0.18949527479708195,2.207172126605593,0.1781000692782731,0.06156112626194954,0.10656704008579254
10,2.0948262183830657,0.2008894720468028,2.1509216448356367,0.189480675705548,0.10011778771877289,0.1577804684638977
11,2.0686601287332076,0.20788949329791398,2.207703187547881,0.19984567113991442,0.1046462133526802,0.16387753188610077
12,2.062531121845903,0.22902852842776938,2.1496061949894347,0.21290977607513295,0.10875654220581055,0.17127135396003723
13,2.0117349326610565,0.23470205762263002,2.1408232286058624,0.23427600233719267,0.12722216546535492,0.19658724963665009
14,2.013658166959368,0.25101947142132397,2.100502236136075,0.2418710527748897,0.1305522620677948,0.19882680475711823
15,1.9892034859492862,0.2646909376670574,2.0628600901570815,0.2417291592935036,0.10970921814441681,0.17700991034507751
16,1.9685800013871029,0.2693784146987159,2.1113377069604806,0.26341153886811486,0.14833824336528778,0.22061759233474731
17,1.9550170240731075,0.27807778145732553,2.0723051983734657,0.2544833796805349,0.11930350214242935,0.18752549588680267
18,1.935146387281089,0.2893375367696943,2.1048726377816034,0.2590751699332533,0.1310615837574005,0.2040223777294159
19,1.9322078515743386,0.29482402588272916,2.006630149380914,0.2934228258913961,0.13506998121738434,0.20669978857040405
20,1.9077005345245888,0.30864663524874325,2.0523879569152306,0.304534787761754,0.1323862373828888,0.2045690417289734
21,1.8826555918002952,0.3254027631262253,1.962875222337657,0.2922477013078229,0.10818857699632645,0.16830092668533325
22,1.8813922323029617,0.3280199948569824,2.0363102452508333,0.31728536918245515,0.16781780123710632,0.24379053711891174
23,1.8365771482730735,0.335874083355583,2.0231995294834006,0.3125702928880165,0.14027172327041626,0.21355925500392914
24,1.8445104617497017,0.33547285674461,2.0173468589782715,0.29814323731537523,0.12659166753292084,0.19169598817825317
25,1.8219768836580474,0.34535238300931864,2.0040693365294358,0.31294683033022386,0.15357473492622375,0.2282380610704422
26,1.8051553358291756,0.3485048594402856,1.9173597672889973,0.32836206154576664,0.13077037036418915,0.20193324983119965
27,1.8145685565882717,0.3506551379787511,1.9829283500539845,0.3303286104366697,0.13612113893032074,0.20764197409152985
28,1.7945722115450893,0.3514622786435588,1.917399895602259,0.3291054640350671,0.1456044316291809,0.21739870309829712
29,1.7794074847780426,0.3617855655992853,1.910247301233226,0.3383682036194308,0.17279648780822754,0.25054407119750977
30,1.7787191847275043,0.3565191477537155,1.8960986712883259,0.364166842452411,0.1536535620689392,0.2348657101392746
31,1.7633600502178586,0.37147328180485756,1.9377396024506668,0.3489785672261797,0.16100099682807922,0.23962806165218353
32,1.7616960108280182,0.36479373263387843,1.952031398641652,0.33928483364910916,0.1651519387960434,0.25447916984558105
33,1.740777377424569,0.3758717856273569,1.9251533952252617,0.33628492828073175,0.14058564603328705,0.21585613489151
34,1.7236509836953262,0.37777261191914824,1.922517916251873,0.3537792604545067,0.1588163822889328,0.2403612732887268
35,1.7331728493345195,0.37564184927734834,1.867511038122506,0.3596183616539528,0.17106671631336212,0.24650999903678894
36,1.6952678150144116,0.3856985729573102,1.8794260025024414,0.3762558030671087,0.15366898477077484,0.22453820705413818
37,1.698381365373217,0.3893059047645536,1.86487065101492,0.36939673896493586,0.1571538895368576,0.23741956055164337
38,1.6934418524133747,0.3949567847724619,1.8509065036115975,0.3908081938480509,0.1634560525417328,0.239915668964386
39,1.6878166465923703,0.393850920015368,1.92658152251408,0.3563856235865889,0.16650669276714325,0.24460041522979736
40,1.6749715280943904,0.399002918909336,1.892968802616514,0.37780970335006714,0.16402454674243927,0.24390187859535217
41,1.6644161086657951,0.3995988881536599,1.9067148299052799,0.36561515413481616,0.15574586391448975,0.23241102695465088
42,1.6537234135742844,0.4011166039211997,1.880535573794924,0.3761342568644162,0.17152369022369385,0.25483402609825134
43,1.6508408260756526,0.4049357694798502,1.866423380785975,0.3851999609634794,0.19157181680202484,0.2842886745929718
44,1.6350943528372666,0.408570380560283,1.8635054497883237,0.3747492370934322,0.1730823963880539,0.25477680563926697
45,1.6276037323063817,0.407621708152623,1.8551164701067169,0.3806564664018565,0.1951090693473816,0.2869734466075897
46,1.6340357311840714,0.4053309379980482,1.8960977217246746,0.37355266871123477,0.16914454102516174,0.25178271532058716
47,1.6266201950352768,0.4050692209395869,1.8361496514287488,0.38884827700154534,0.17980888485908508,0.265559583902359
48,1.610343809785514,0.40728524892494594,1.8518808627950734,0.3786213521299691,0.1867421567440033,0.27848440408706665
49,1.5745684905298825,0.41248056395300503,1.8305607129787576,0.3928016917458896,0.1908404678106308,0.2854229807853699
50,1.5800588346760849,0.41218188019662066,1.8378952741622925,0.3893416616423377,0.17541606724262238,0.2633424401283264
