epoch,train_loss,train_accuracy,val_loss,val_accuracy,mIoU,f1
1,0.005848270060157339,0.30241088055331133,0.0028670003380754897,0.40464079688335286,0.041795819997787476,0.07166500389575958
2,0.0019086332297241636,0.4234146108401233,0.0012470903437070806,0.4400120994140362,0.06716516613960266,0.10286299884319305
3,0.0008637219444639852,0.438758859860486,0.0006215157597486315,0.43401331942656945,0.06503407657146454,0.10373838245868683
4,0.0004959474839591261,0.4342275832233758,0.00038362523552897416,0.43549648235584126,0.07353733479976654,0.11400043964385986
5,0.000326523862017423,0.4374799836298515,0.0002768859934615742,0.42658995143298445,0.06934662908315659,0.1096978411078453
6,0.0002360133504884414,0.43471359846920804,0.0001968633592257212,0.42472957228792124,0.06067080795764923,0.09581222385168076
7,0.00017939424457114815,0.4320589694483527,0.00015402193118994734,0.4214190100801402,0.06928884238004684,0.10609406977891922
8,0.00013965592564812236,0.43233778045095245,0.00012068329945985421,0.43578889041111385,0.07357926666736603,0.112981416285038
9,0.00011075696432993121,0.4347143753849227,9.729936824316673e-05,0.4343237270568979,0.07253555953502655,0.11209690570831299
10,9.178386106464916e-05,0.43466011974318275,7.989924403052006e-05,0.43416779411250145,0.07973597943782806,0.12050051242113113
11,7.706861081181881e-05,0.4323103204369545,6.967927765799686e-05,0.4352602095439516,0.07278129458427429,0.11398497968912125
12,6.594057541751054e-05,0.4315435441917387,5.951695179803586e-05,0.4225005240275942,0.07890189439058304,0.12032061070203781
13,5.734462433008895e-05,0.4212768194747382,5.148122388696908e-05,0.43121038736968204,0.07596014440059662,0.11697214096784592
14,4.965774023103536e-05,0.4198701648876585,4.817736784200955e-05,0.42480497524656097,0.0739641785621643,0.11514265835285187
15,4.430595028428923e-05,0.4110849188833401,4.013271044923699e-05,0.429558128118515,0.07272373884916306,0.11457663774490356
16,3.952859488608424e-05,0.4069264215128175,3.723050294552351e-05,0.428860651008014,0.0769830271601677,0.11873072385787964
17,3.4681078949657164e-05,0.40287615217525385,3.218030774562443e-05,0.41510967550606565,0.06652195751667023,0.10668081790208817
18,3.162863714382623e-05,0.38168808175572033,3.017459142750434e-05,0.37622894911930477,0.0707322210073471,0.11071936786174774
19,2.881457001045607e-05,0.3603739234907874,2.7443600064825972e-05,0.3724863215767104,0.06962179392576218,0.10855194926261902
20,2.55770242049415e-05,0.3657432783009677,2.3730082893021533e-05,0.3731003367695315,0.06999342143535614,0.10947120189666748
21,2.3038277661193017e-05,0.37104638177773047,2.1590823648850724e-05,0.3745906892521628,0.07154027372598648,0.11086645722389221
22,2.1157789911614662e-05,0.35439445425210325,2.0215644891040626e-05,0.3481543634472222,0.07219769805669785,0.1102173700928688
23,1.9096545641112806e-05,0.3481148625242299,1.7919433707118453e-05,0.34497900153028555,0.06910628080368042,0.10672332346439362
24,1.749312227259687e-05,0.3473850827792595,1.796472328163057e-05,0.3422778038115337,0.06577008217573166,0.10296721011400223
25,1.6029657899707672e-05,0.35017213507972916,1.5851745549047464e-05,0.342638554758039,0.06908685714006424,0.10657185316085815
26,1.5157099032249194e-05,0.34248798687396376,1.4440057196319184e-05,0.3357328536181614,0.07352913171052933,0.11081744730472565
27,1.3864305268223939e-05,0.3471413739025593,1.3616650496009368e-05,0.34404195074377386,0.06957816332578659,0.10688238590955734
28,1.3167406811182195e-05,0.3406852077821205,1.3303934542034704e-05,0.32749529593977433,0.0723852813243866,0.10962000489234924
29,1.1930388060638256e-05,0.3428689859293658,1.1381791033460919e-05,0.33815002852472764,0.06837809085845947,0.10542840510606766
30,1.1148595117917686e-05,0.34360503687940797,1.0652463155063993e-05,0.3323157064873597,0.06975214183330536,0.10673443973064423
31,1.0485180915754332e-05,0.34120320695741424,9.981586619436837e-06,0.3323230799929849,0.06555964052677155,0.10158546268939972
32,9.7091058995798e-06,0.3410740416368534,9.12058336827362e-06,0.33796220760920953,0.06891895830631256,0.1053953468799591
33,8.974727452055205e-06,0.34212209733909577,9.282893674465193e-06,0.33419451734115335,0.06848761439323425,0.10547403246164322
34,8.515421023761958e-06,0.3421660417626644,8.118845628281444e-06,0.34060130550943574,0.06928913295269012,0.10627733170986176
35,7.804180850614322e-06,0.3400323289478647,7.439753407479971e-06,0.34046660877507307,0.06926602125167847,0.10606909543275833
36,7.508284519299823e-06,0.34275742035744516,7.448993199369429e-06,0.3348894591989188,0.07465043663978577,0.11172192543745041
37,7.031150869744156e-06,0.3420685967751618,7.12991771345922e-06,0.3346170911501194,0.06794504821300507,0.10467623174190521
38,6.681458373726667e-06,0.34049950809828167,6.392889535445961e-06,0.3356726262076148,0.06841925531625748,0.10491558909416199
39,6.120920292671834e-06,0.34260046893152696,5.8967901732730435e-06,0.33436194010849657,0.06819335371255875,0.10419979691505432
40,5.857473364154305e-06,0.33885593994938096,5.609808873675225e-06,0.3403921903207384,0.06742061674594879,0.10339578241109848
41,5.489844956377181e-06,0.340554724608002,5.180688590214764e-06,0.3395995785450113,0.06671706587076187,0.10295279324054718
42,5.170542486854989e-06,0.34248397435093747,5.217372008387586e-06,0.34147454746838274,0.06485287845134735,0.10027492791414261
43,4.894641100581166e-06,0.3450370303772647,4.7999636880659044e-06,0.34301894029666635,0.06847769021987915,0.10531869530677795
44,4.6836582857301025e-06,0.3404664055540644,4.838694190641098e-06,0.33673855662345886,0.0676078274846077,0.10460113734006882
45,4.38164576131573e-06,0.3431376575909812,4.475779170551787e-06,0.3395927373705239,0.0666808933019638,0.10330706089735031
46,4.113562068078895e-06,0.34037053507977516,4.081929648299561e-06,0.3336531776806404,0.062289122492074966,0.09702316671609879
47,3.896241221825441e-06,0.34143876117365113,3.5049624706328453e-06,0.3230292761120303,0.07322309166193008,0.11026483029127121
48,3.788770462851344e-06,0.34056878847808675,3.793570534792801e-06,0.34365413671937484,0.06590421497821808,0.10277785360813141
49,3.6181651121923692e-06,0.3394590314349224,3.537990794249144e-06,0.3356267784176202,0.06772778183221817,0.10405632108449936
50,3.3811209991183895e-06,0.3414187156434717,3.5825156562074473e-06,0.34062669811577634,0.06789027154445648,0.10464299470186234
