epoch,train_loss,train_accuracy,val_loss,val_accuracy,mIoU,f1
1,2.722544734892638,0.130657296212714,2.6230231510413873,0.15631693405109448,0.14602896571159363,0.21390870213508606
2,1.9661888907785001,0.28127304829009203,2.3684641345516666,0.3436131177695243,0.2763514220714569,0.3429539203643799
3,1.5157451564851014,0.38387154722991196,2.251101627454653,0.38650367842925776,0.5920800566673279,0.6714665293693542
4,1.1849087392506392,0.4821076130737429,2.0766036798665812,0.5634868822909973,0.6127780079841614,0.6995708346366882
5,0.9418676890756773,0.5899943975002869,1.9249717521143483,0.6190238634308616,0.7607821822166443,0.847076416015625
6,0.7693534616542899,0.666505080850228,1.568677266875466,0.7282319750104632,0.8342894911766052,0.8999969959259033
7,0.6690250149239665,0.7086819747219915,1.3837066286212796,0.7337071882499443,0.8175361156463623,0.87310791015625
8,0.6086610464946084,0.7269214987754822,1.3093967241245312,0.7155448178668599,0.7962132692337036,0.857720136642456
9,0.5652768660498702,0.7361986151208049,1.0795631375941601,0.7635600029767214,0.8550763130187988,0.912816047668457
10,0.5057149448472521,0.7543716903613962,1.0579400724107093,0.7576758782942217,0.815704882144928,0.8816970586776733
11,0.49470943034343096,0.7628866252691849,1.0670543424375765,0.7580677991384989,0.7816634774208069,0.8555637001991272
12,0.46562557343555533,0.7559184412593427,1.0040467512476576,0.7618750432035425,0.8315318822860718,0.8948377966880798
13,0.4689842932250189,0.7616608784250591,0.9612475967669225,0.7699037325251233,0.7470295429229736,0.8205982446670532
14,0.43545731302836665,0.7640187092449354,0.8440182588912628,0.7849084937965477,0.890119731426239,0.9355846643447876
15,0.3787040099825548,0.7688912496618603,0.8866746700727023,0.77444081057559,0.8321141004562378,0.892454981803894
16,0.374696398558824,0.7809845720944197,0.8590325444609255,0.7824369472461742,0.7839228510856628,0.8465155959129333
17,0.35594917283109995,0.7805227572503297,0.8789239008348066,0.7765851354860998,0.9005923867225647,0.9415218234062195
18,0.3435998618926691,0.7820971873791321,0.8514584551800738,0.7756069865855542,0.8768661022186279,0.9282922744750977
19,0.34136820697914,0.7818603185207947,0.846468767622015,0.7781709478451655,0.8192613124847412,0.88067227602005
20,0.33167448105371516,0.7907125276067982,0.7871139573526906,0.7875350143883254,0.8670398592948914,0.9194281697273254
21,0.32749564314018126,0.791516600743584,0.7440654127807408,0.7989294221113016,0.8603485822677612,0.9174357056617737
22,0.3097313634403374,0.7960416376590729,0.8480242706917145,0.7783905234965649,0.8694738745689392,0.9193122386932373
23,0.29966341558357945,0.7901774016411408,0.7599924059359582,0.796194830438593,0.9026694893836975,0.9440267086029053
24,0.30147284933406376,0.7983250831780226,0.7384007429028605,0.797583750971071,0.8183954358100891,0.8877850770950317
25,0.29547889077145123,0.7985295847706173,0.7863740128475231,0.7872240844663683,0.8365429639816284,0.8863367438316345
26,0.2636651434004307,0.7983700496994931,0.7755004540904538,0.7937887815328745,0.8304846882820129,0.8774263262748718
27,0.2632570696751709,0.804621199550836,0.7468007242941594,0.7958236533206898,0.857825517654419,0.9071106910705566
28,0.2734155647618615,0.8026488630667977,0.7243408046580933,0.8022146133276132,0.8888022303581238,0.9322843551635742
29,0.26523749919041345,0.8071589567091154,0.7568897578742478,0.7958695037024361,0.8755093812942505,0.9247932434082031
30,0.23609130295074504,0.8070154870333879,0.7445372680386344,0.7963260628364899,0.8476846218109131,0.9041034579277039
31,0.25544867040994373,0.814418983200322,0.6886150398097195,0.8126049513345236,0.8166675567626953,0.8721345663070679
32,0.22055045191360556,0.8148332043834354,0.702014338511687,0.8104589738688626,0.8636192083358765,0.9140368103981018
33,0.2436287613666576,0.8133129056381143,0.7257431585055131,0.80378982260987,0.8573370575904846,0.910617470741272
34,0.22844278099744217,0.8095009573127913,0.6898683571553492,0.8098713120261392,0.8806344866752625,0.9258214235305786
35,0.22271976903404878,0.8167987919372061,0.7393424517505771,0.8036188398088727,0.8600137233734131,0.9136887788772583
36,0.22653462583928005,0.8205254142699034,0.713276662341841,0.8052822384205494,0.8104831576347351,0.8668556213378906
37,0.21696150869778966,0.8188044357558956,0.6726614724803757,0.8116208963341766,0.8242347240447998,0.8811821937561035
38,0.21031223812504954,0.8224313660808231,0.760957746387838,0.7993973467376206,0.8904002904891968,0.9339320659637451
