epoch,train_loss,train_accuracy,val_loss,val_accuracy,mIoU,f1
1,2.189685423826349,0.24507384941559926,1.9583682890596061,0.28528803535576525,0.007096295710653067,0.01343762781471014
2,1.9600199389046635,0.2806758567177016,1.945304541752256,0.29151184188908547,0.004453351721167564,0.008348989300429821
3,1.9461545265954117,0.27731050319712736,1.9260862079159966,0.2917349729044684,0.004444445017725229,0.008333333767950535
4,1.9376377884683937,0.27897680833421906,1.9203799469717617,0.2917934450609931,0.004444445017725229,0.008333333767950535
5,1.9303109142287025,0.2808651985793278,1.9155459856164867,0.2914300771622822,0.004480286967009306,0.008396306075155735
6,1.9287345707416534,0.2770247681644456,1.9143974698823074,0.2912430557711371,0.0044354842975735664,0.008317581377923489
7,1.9196383459814663,0.2811866091756985,1.9169841552602833,0.29154537926460133,0.0044563282281160355,0.008354219608008862
8,1.9133249541808819,0.2782672981506792,1.8971167186210895,0.28890734294365195,0.005031862761825323,0.009434890002012253
9,1.8384925065369442,0.30443780458179015,1.7678250033279945,0.33924079814861563,0.024996919557452202,0.044390447437763214
10,1.7535377360623459,0.3372216031982981,1.7608659637385402,0.3135171691919195,0.0225854329764843,0.03918879106640816
11,1.6926733871986126,0.388844132937234,1.646032789657856,0.4509108765371915,0.07287254929542542,0.1100364550948143
12,1.6375694953162094,0.4419460877262313,1.6282522966121804,0.45639585112703257,0.08856766670942307,0.12537048757076263
13,1.6068504031362205,0.4498755019800416,1.5940815621408924,0.46971643279338704,0.08998526632785797,0.1277431696653366
14,1.5911042772490402,0.4531986803330224,1.5934691018071667,0.4654553882006941,0.08255799859762192,0.12104033678770065
15,1.578740941039447,0.4579648968988451,1.5829999446868896,0.46877074138871555,0.09622219949960709,0.13370923697948456
16,1.5573881587077831,0.4649990378268834,1.556588785401706,0.47648252598170576,0.08708275854587555,0.13311542570590973
17,1.5407280387549565,0.4826720156546297,1.5493677361258145,0.490315783640434,0.12320256978273392,0.17346231639385223
18,1.5085004413950032,0.498129337255297,1.5410265552586522,0.48781785471686,0.14818903803825378,0.1965004950761795
19,1.490913404472943,0.5031234015678537,1.531949368016473,0.5035227434388523,0.13998576998710632,0.18809927999973297
20,1.475367304579965,0.5138919713168308,1.517164160465372,0.5109810068689543,0.14220111072063446,0.18998226523399353
21,1.4525879683165714,0.5243916920032995,1.4949893334816242,0.5260380845645378,0.1550324559211731,0.20466433465480804
22,1.4427637098164394,0.5297115563318647,1.4622283434045726,0.5295186823812025,0.15447482466697693,0.20553088188171387
23,1.4193461999810975,0.5352992384598173,1.4661904285693992,0.527594680416173,0.1516929268836975,0.202473446726799
24,1.4047368569620724,0.5410697257210468,1.452586215117882,0.5349786302139019,0.1614822894334793,0.21234004199504852
25,1.3995563470084091,0.543641444424103,1.4469864779505237,0.5382262345018058,0.16663995385169983,0.21614477038383484
26,1.3814244558071267,0.5471956699058927,1.4455561350131858,0.5398044411478371,0.15944437682628632,0.21006403863430023
27,1.3754087080215585,0.5510592216561581,1.425924856087257,0.5448327824987215,0.15325747430324554,0.20323626697063446
28,1.3610468630133004,0.5546556359221195,1.4323357055927146,0.538958650210808,0.16449549794197083,0.213848277926445
29,1.3556663568677574,0.5538017184569918,1.4223562807872379,0.544523903008165,0.16408783197402954,0.21658505499362946
30,1.342400771276704,0.5576653853058815,1.419974084558158,0.5492293259193157,0.16852916777133942,0.2173699289560318
31,1.336781265406773,0.558914515221941,1.412865318101028,0.5471499089536995,0.1603696644306183,0.2098519653081894
32,1.3244108963629295,0.5632787344270739,1.4093599278351356,0.5461131704264673,0.15857262909412384,0.2101091593503952
33,1.3185921583710045,0.5639200711558605,1.4118195361104504,0.5479460142809769,0.1599389910697937,0.21074973046779633
34,1.3072063717348823,0.5684359312571329,1.396444715302566,0.5520174390283125,0.1684403121471405,0.21830400824546814
35,1.2989030536906472,0.5701878890395164,1.3994592387100746,0.5516730978571135,0.16607695817947388,0.21466030180454254
36,1.2962484837606036,0.5690129196335529,1.3923382142494465,0.5537109210573393,0.1679004430770874,0.2187528908252716
37,1.289779877868192,0.5693544868765206,1.3840750250323066,0.5603727441409538,0.1685587614774704,0.21916627883911133
38,1.2813248809041649,0.5730228382965614,1.3982672937985123,0.5511890762838824,0.15971769392490387,0.21117764711380005
39,1.274985155668752,0.5750736309022739,1.3840271152299026,0.5584963159314518,0.16461248695850372,0.21604059636592865
40,1.2682926767858966,0.5767837881014265,1.39830062718227,0.5561167464174074,0.16875296831130981,0.21866093575954437
41,1.259856907458141,0.5791838508227776,1.3780752132678855,0.5566809485698568,0.16239024698734283,0.21376827359199524
42,1.2507988512516022,0.5803067029036325,1.3739322341721634,0.5603457103515493,0.1643737256526947,0.21698570251464844
43,1.2417700557873166,0.5820214445221013,1.3696421508131356,0.5598787233747285,0.1627330183982849,0.21394042670726776
44,1.2385519419250817,0.5822879163355663,1.3758922856429527,0.5579985935112526,0.1681687831878662,0.21790659427642822
45,1.23237000662705,0.5828709813027546,1.3833204507827759,0.5585545219224075,0.16765515506267548,0.21912236511707306
46,1.2251698960518014,0.5865817668622938,1.3757768129480297,0.5617154425588148,0.17143064737319946,0.22218041121959686
47,1.2249578504726804,0.5846341167544497,1.3780452424082263,0.5593086141964485,0.16533255577087402,0.21608713269233704
48,1.213605441409966,0.5887061799394673,1.3819549453669582,0.5600620487640644,0.16956782341003418,0.22078439593315125
49,1.2116962604481598,0.5899046769943731,1.372517729627675,0.5622351416226091,0.15537609159946442,0.20934255421161652
50,1.2063474259499847,0.5890903832583592,1.3665660044242596,0.561862385478513,0.1635466068983078,0.21441909670829773
